link,name
https://www.goodreads.com//book/show/41839602-still-me,Still Me 
https://www.goodreads.com//book/show/77566.Hyperion,Hyperion 
https://www.goodreads.com//book/show/55030.Cosmos,Cosmos 
https://www.goodreads.com//book/show/43708708-white-fragility,White Fragility: Why It’s So Hard for White People to Talk About Racism 
https://www.goodreads.com//book/show/6452796-drive,Drive: The Surprising Truth About What Motivates Us 
https://www.goodreads.com//book/show/20698530-p-s-i-still-love-you,P.S. I Still Love You 
https://www.goodreads.com//book/show/12321.Beyond_Good_and_Evil,Beyond Good and Evil 
https://www.goodreads.com//book/show/92303.The_Importance_of_Being_Earnest,The Importance of Being Earnest 
https://www.goodreads.com//book/show/102868.A_Study_in_Scarlet,A Study in Scarlet 
https://www.goodreads.com//book/show/23492661-maybe-in-another-life,Maybe in Another Life 
https://www.goodreads.com//book/show/16429619-the-kiss-of-deception,The Kiss of Deception 
https://www.goodreads.com//book/show/26114463-nevernight,Nevernight 
https://www.goodreads.com//book/show/62291.A_Storm_of_Swords,A Storm of Swords 
https://www.goodreads.com//book/show/51335759-good-girl-bad-blood,"Good Girl, Bad Blood "
https://www.goodreads.com//book/show/39939417-five-feet-apart,Five Feet Apart 
https://www.goodreads.com//book/show/18006496-queen-of-shadows,Queen of Shadows 
https://www.goodreads.com//book/show/1472878.Firefly_Lane,Firefly Lane 
https://www.goodreads.com//book/show/13206760-scarlet,Scarlet 
https://www.goodreads.com//book/show/944073.The_Blade_Itself,The Blade Itself 
https://www.goodreads.com//book/show/39338454-the-bride-test,The Bride Test 
https://www.goodreads.com//book/show/10975.The_Sound_and_the_Fury,The Sound and the Fury 
https://www.goodreads.com//book/show/58696.David_Copperfield,David Copperfield 
https://www.goodreads.com//book/show/49504061-the-once-and-future-witches,The Once and Future Witches 
https://www.goodreads.com//book/show/17571564-hyperbole-and-a-half,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened "
https://www.goodreads.com//book/show/41837243-lock-every-door,Lock Every Door 
https://www.goodreads.com//book/show/295.Treasure_Island,Treasure Island 
https://www.goodreads.com//book/show/16130549-doctor-sleep,Doctor Sleep 
https://www.goodreads.com//book/show/2122.The_Fountainhead,The Fountainhead 
https://www.goodreads.com//book/show/30597.Notre_Dame_de_Paris_The_Hunchback_of_Notre_Dame,Notre-Dame de Paris | The Hunchback of Notre-Dame 
https://www.goodreads.com//book/show/37781.Things_Fall_Apart,Things Fall Apart 
https://www.goodreads.com//book/show/3153910-the-art-of-racing-in-the-rain,The Art of Racing in the Rain 
https://www.goodreads.com//book/show/15645.Inferno,Inferno 
https://www.goodreads.com//book/show/66354.Flow,Flow: The Psychology of Optimal Experience 
https://www.goodreads.com//book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values 
https://www.goodreads.com//book/show/40132775-house-of-sky-and-breath,House of Sky and Breath 
https://www.goodreads.com//book/show/45289222-writers-lovers,Writers & Lovers 
https://www.goodreads.com//book/show/18813642-bad-feminist,Bad Feminist 
https://www.goodreads.com//book/show/31409135-the-radium-girls,The Radium Girls: The Dark Story of America's Shining Women 
https://www.goodreads.com//book/show/40651883-snow-crash,Snow Crash 
https://www.goodreads.com//book/show/23174274-glass-sword,Glass Sword 
https://www.goodreads.com//book/show/55987278-once-upon-a-broken-heart,Once Upon a Broken Heart 
https://www.goodreads.com//book/show/10959.Sophie_s_World,Sophie's World 
https://www.goodreads.com//book/show/38709.Holes,Holes 
https://www.goodreads.com//book/show/249747.Artemis_Fowl,Artemis Fowl 
https://www.goodreads.com//book/show/40873273-snow-flower-and-the-secret-fan,Snow Flower and the Secret Fan 
https://www.goodreads.com//book/show/13104080-unravel-me,Unravel Me 
https://www.goodreads.com//book/show/52339313-cemetery-boys,Cemetery Boys 
https://www.goodreads.com//book/show/3682.A_Great_and_Terrible_Beauty,A Great and Terrible Beauty 
https://www.goodreads.com//book/show/17167166-crown-of-midnight,Crown of Midnight 
https://www.goodreads.com//book/show/34313931-a-woman-is-no-man,A Woman Is No Man 
https://www.goodreads.com//book/show/36692478-there-there,There There 
https://www.goodreads.com//book/show/44654627-one-of-us-is-next,One of Us Is Next 
https://www.goodreads.com//book/show/36341204-what-if-it-s-us,What If It's Us 
https://www.goodreads.com//book/show/50659471-a-court-of-frost-and-starlight,A Court of Frost and Starlight 
https://www.goodreads.com//book/show/2120932.The_Battle_of_the_Labyrinth,The Battle of the Labyrinth 
https://www.goodreads.com//book/show/53835.The_Age_of_Innocence,The Age of Innocence 
https://www.goodreads.com//book/show/40409102-this-is-how-it-always-is,This Is How It Always Is 
https://www.goodreads.com//book/show/30267929-we-were-the-lucky-ones,We Were the Lucky Ones 
https://www.goodreads.com//book/show/8855321-leviathan-wakes,Leviathan Wakes 
https://www.goodreads.com//book/show/375013.Schindler_s_List,Schindler's List 
https://www.goodreads.com//book/show/20696006-being-mortal,Being Mortal: Medicine and What Matters in the End 
https://www.goodreads.com//book/show/233093.The_Cat_in_the_Hat,The Cat in the Hat 
https://www.goodreads.com//book/show/7728889-the-diviners,The Diviners 
https://www.goodreads.com//book/show/11590._Salem_s_Lot,'Salem's Lot 
https://www.goodreads.com//book/show/60149573-our-missing-hearts,Our Missing Hearts 
https://www.goodreads.com//book/show/7332.The_Silmarillion,The Silmarillion 
https://www.goodreads.com//book/show/37976541-bad-blood,Bad Blood: Secrets and Lies in a Silicon Valley Startup 
https://www.goodreads.com//book/show/41899.Fantastic_Beasts_and_Where_to_Find_Them,Fantastic Beasts and Where to Find Them 
https://www.goodreads.com//book/show/350.Stranger_in_a_Strange_Land,Stranger in a Strange Land 
https://www.goodreads.com//book/show/556602.Sarah_s_Key,Sarah's Key 
https://www.goodreads.com//book/show/26329.Emotional_Intelligence,Emotional Intelligence: Why It Can Matter More Than IQ 
https://www.goodreads.com//book/show/53086843-you-ve-reached-sam,You've Reached Sam 
https://www.goodreads.com//book/show/29751398-the-power,The Power 
https://www.goodreads.com//book/show/53450790-the-perfect-marriage,The Perfect Marriage 
https://www.goodreads.com//book/show/58293924-book-of-night,Book of Night 
https://www.goodreads.com//book/show/12294652-my-life-next-door,My Life Next Door 
https://www.goodreads.com//book/show/943402.Let_the_Right_One_In,Let the Right One In 
https://www.goodreads.com//book/show/6398634-the-happiness-project,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun "
https://www.goodreads.com//book/show/20613470-heir-of-fire,Heir of Fire 
https://www.goodreads.com//book/show/80660.We_Need_to_Talk_About_Kevin,We Need to Talk About Kevin 
https://www.goodreads.com//book/show/51540935-the-whisper-man,The Whisper Man 
https://www.goodreads.com//book/show/3950967-the-tales-of-beedle-the-bard,The Tales of Beedle the Bard 
https://www.goodreads.com//book/show/11337.The_Bluest_Eye,The Bluest Eye 
https://www.goodreads.com//book/show/48829708-to-sleep-in-a-sea-of-stars,To Sleep in a Sea of Stars 
https://www.goodreads.com//book/show/18635016-the-one,The One 
https://www.goodreads.com//book/show/366522.P_S_I_Love_You,P.S. I Love You 
https://www.goodreads.com//book/show/14836.Midnight_s_Children,Midnight's Children 
https://www.goodreads.com//book/show/27834600-in-a-dark-dark-wood,"In a Dark, Dark Wood "
https://www.goodreads.com//book/show/60114057-the-american-roommate-experiment,The American Roommate Experiment 
https://www.goodreads.com//book/show/6486483-emotional-intelligence-2-0,Emotional Intelligence 2.0 
https://www.goodreads.com//book/show/2715.Salt,Salt: A World History 
https://www.goodreads.com//book/show/40745.Mindset,Mindset: The New Psychology of Success 
https://www.goodreads.com//book/show/28260587-empire-of-storms,Empire of Storms 
https://www.goodreads.com//book/show/976.Deception_Point,Deception Point 
https://www.goodreads.com//book/show/32261.Tess_of_the_D_Urbervilles,Tess of the D’Urbervilles 
https://www.goodreads.com//book/show/42036538-gideon-the-ninth,Gideon the Ninth 
https://www.goodreads.com//book/show/20821111-the-young-elites,The Young Elites 
https://www.goodreads.com//book/show/52397.Parable_of_the_Sower,Parable of the Sower 
https://www.goodreads.com//book/show/17699853-chain-of-gold,Chain of Gold 
https://www.goodreads.com//book/show/33280872-without-merit,Without Merit 
https://www.goodreads.com//book/show/37683751-from-lukov-with-love,From Lukov with Love 
https://www.goodreads.com//book/show/56554626-the-ex-hex,The Ex Hex 
https://www.goodreads.com//book/show/13912.A_Beautiful_Mind,A Beautiful Mind 
https://www.goodreads.com//book/show/28374007-three-dark-crowns,Three Dark Crowns 
https://www.goodreads.com//book/show/13206828-cress,Cress 
https://www.goodreads.com//book/show/2153405.Still_Alice,Still Alice 
https://www.goodreads.com//book/show/23754.The_Sandman_Vol_1,The Sandman Vol. 1: Preludes & Nocturnes 
https://www.goodreads.com//book/show/41721428-can-t-hurt-me,Can't Hurt Me: Master Your Mind and Defy the Odds 
https://www.goodreads.com//book/show/13206900-winter,Winter 
https://www.goodreads.com//book/show/8492825-where-she-went,Where She Went 
https://www.goodreads.com//book/show/114683.Wall_and_Piece,Wall and Piece 
https://www.goodreads.com//book/show/59947696-wrong-place-wrong-time,Wrong Place Wrong Time 
https://www.goodreads.com//book/show/39020.1491,1491: New Revelations of the Americas Before Columbus 
https://www.goodreads.com//book/show/32326398-sometimes-i-lie,Sometimes I Lie 
https://www.goodreads.com//book/show/49354511-the-dictionary-of-lost-words,The Dictionary of Lost Words 
https://www.goodreads.com//book/show/46756.Oryx_and_Crake,Oryx and Crake 
https://www.goodreads.com//book/show/57109107-the-lincoln-highway,The Lincoln Highway 
https://www.goodreads.com//book/show/76401.Bury_My_Heart_at_Wounded_Knee,Bury My Heart at Wounded Knee: An Indian History of the American West 
https://www.goodreads.com//book/show/23341894-every-last-word,Every Last Word 
https://www.goodreads.com//book/show/16248068-the-elite,The Elite 
https://www.goodreads.com//book/show/561456.The_Titan_s_Curse,The Titan's Curse 
https://www.goodreads.com//book/show/40718726-genghis-khan-and-the-making-of-the-modern-world,Genghis Khan and the Making of the Modern World 
https://www.goodreads.com//book/show/406235.Giovanni_s_Room,Giovanni's Room 
https://www.goodreads.com//book/show/7745.Fear_and_Loathing_in_Las_Vegas,Fear and Loathing in Las Vegas 
https://www.goodreads.com//book/show/36586697-queenie,Queenie 
https://www.goodreads.com//book/show/13188676-ignite-me,Ignite Me 
https://www.goodreads.com//book/show/69242.Made_to_Stick,Made to Stick: Why Some Ideas Survive and Others Die 
https://www.goodreads.com//book/show/216363.The_Man_in_the_High_Castle,The Man in the High Castle 
https://www.goodreads.com//book/show/26893819-the-girls,The Girls 
https://www.goodreads.com//book/show/30363088-the-keeper-of-lost-things,The Keeper of Lost Things 
https://www.goodreads.com//book/show/55539565-think-again,Think Again: The Power of Knowing What You Don't Know 
https://www.goodreads.com//book/show/38357895-convenience-store-woman,Convenience Store Woman 
https://www.goodreads.com//book/show/32796253-final-girls,Final Girls 
https://www.goodreads.com//book/show/35510008-this-is-going-to-hurt,This is Going to Hurt: Secret Diaries of a Junior Doctor 
https://www.goodreads.com//book/show/4866.How_to_Stop_Worrying_and_Start_Living,How to Stop Worrying and Start Living 
https://www.goodreads.com//book/show/58283080-hook-line-and-sinker,"Hook, Line, and Sinker "
https://www.goodreads.com//book/show/55817097-twisted-love,Twisted Love 
https://www.goodreads.com//book/show/7315573-fall-of-giants,Fall of Giants 
https://www.goodreads.com//book/show/18812405-the-good-girl,The Good Girl 
https://www.goodreads.com//book/show/38210.The_Art_of_Happiness,The Art of Happiness 
https://www.goodreads.com//book/show/43317482-in-the-dream-house,In the Dream House 
https://www.goodreads.com//book/show/43982054-the-water-dancer,The Water Dancer 
https://www.goodreads.com//book/show/6837103-the-kitchen-house,The Kitchen House 
https://www.goodreads.com//book/show/50833559-home-before-dark,Home Before Dark 
https://www.goodreads.com//book/show/28186.The_Sea_of_Monsters,The Sea of Monsters 
https://www.goodreads.com//book/show/52762903-the-book-of-lost-names,The Book of Lost Names 
https://www.goodreads.com//book/show/22609317-luckiest-girl-alive,Luckiest Girl Alive 
https://www.goodreads.com//book/show/44012880-fable,Fable 
https://www.goodreads.com//book/show/4948.The_Very_Hungry_Caterpillar,The Very Hungry Caterpillar 
https://www.goodreads.com//book/show/18176747-the-hard-thing-about-hard-things,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers 
https://www.goodreads.com//book/show/55710822-better-than-the-movies,Better Than the Movies 
https://www.goodreads.com//book/show/5890.The_Woman_in_White,The Woman in White 
https://www.goodreads.com//book/show/7747374-i-am-number-four,I Am Number Four 
https://www.goodreads.com//book/show/9742.The_Audacity_of_Hope,The Audacity of Hope: Thoughts on Reclaiming the American Dream 
https://www.goodreads.com//book/show/59345249-the-it-girl,The It Girl 
https://www.goodreads.com//book/show/54659771-neon-gods,Neon Gods 
https://www.goodreads.com//book/show/29981261-the-butterfly-garden,The Butterfly Garden  
https://www.goodreads.com//book/show/30226723-king-s-cage,King's Cage 
https://www.goodreads.com//book/show/6101138-wolf-hall,Wolf Hall 
https://www.goodreads.com//book/show/40265832-how-to-be-an-antiracist,How to Be an Antiracist 
https://www.goodreads.com//book/show/46787.Uncle_Tom_s_Cabin,Uncle Tom's Cabin 
https://www.goodreads.com//book/show/60177373-fairy-tale,Fairy Tale 
https://www.goodreads.com//book/show/47281.Number_the_Stars,Number the Stars 
https://www.goodreads.com//book/show/1622.A_Midsummer_Night_s_Dream,A Midsummer Night's Dream 
https://www.goodreads.com//book/show/25855506-adulthood-is-a-myth,Adulthood Is a Myth 
https://www.goodreads.com//book/show/29496076-killers-of-the-flower-moon,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI 
https://www.goodreads.com//book/show/34043643-the-last-mrs-parrish,The Last Mrs. Parrish 
https://www.goodreads.com//book/show/13262783-every-day,Every Day 
https://www.goodreads.com//book/show/60510.Poison_Study,Poison Study 
https://www.goodreads.com//book/show/32956365-the-light-we-lost,The Light We Lost 
https://www.goodreads.com//book/show/7170627-the-emperor-of-all-maladies,The Emperor of All Maladies: A Biography of Cancer 
https://www.goodreads.com//book/show/17184.The_Invisible_Man,The Invisible Man 
https://www.goodreads.com//book/show/52516332-clap-when-you-land,Clap When You Land 
https://www.goodreads.com//book/show/457264.The_Second_Sex,The Second Sex 
https://www.goodreads.com//book/show/35099718-so-you-want-to-talk-about-race,So You Want to Talk About Race 
https://www.goodreads.com//book/show/3591262-cutting-for-stone,Cutting for Stone 
https://www.goodreads.com//book/show/25019.The_Professor_and_the_Madman,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary "
https://www.goodreads.com//book/show/50027029-you-deserve-each-other,You Deserve Each Other 
https://www.goodreads.com//book/show/56905097-as-good-as-dead,As Good As Dead 
https://www.goodreads.com//book/show/3590.The_Adventures_of_Sherlock_Holmes,The Adventures of Sherlock Holmes 
https://www.goodreads.com//book/show/58371432-the-book-of-cold-cases,The Book of Cold Cases 
https://www.goodreads.com//book/show/9378297-anna-dressed-in-blood,Anna Dressed in Blood 
https://www.goodreads.com//book/show/49090884-tender-is-the-flesh,Tender is the Flesh 
https://www.goodreads.com//book/show/77013.As_I_Lay_Dying,As I Lay Dying 
https://www.goodreads.com//book/show/18077875-essentialism,Essentialism: The Disciplined Pursuit of Less 
https://www.goodreads.com//book/show/50214741-the-girl-with-the-louding-voice,The Girl with the Louding Voice 
https://www.goodreads.com//book/show/39863498-the-gilded-wolves,The Gilded Wolves 
https://www.goodreads.com//book/show/6411961-the-lost-symbol,The Lost Symbol 
https://www.goodreads.com//book/show/55475442-addicted-to-you,Addicted to You 
https://www.goodreads.com//book/show/6319.The_BFG,The BFG 
https://www.goodreads.com//book/show/567616.The_Art_Book,The Art Book 
https://www.goodreads.com//book/show/26156469-never-split-the-difference,Never Split the Difference: Negotiating As If Your Life Depended On It 
https://www.goodreads.com//book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces 
https://www.goodreads.com//book/show/45892228-crave,Crave 
https://www.goodreads.com//book/show/39507318-the-library-book,The Library Book 
https://www.goodreads.com//book/show/18749.Half_of_a_Yellow_Sun,Half of a Yellow Sun 
https://www.goodreads.com//book/show/60748.A_Child_Called_It_,"A Child Called ""It"" "
https://www.goodreads.com//book/show/448873.The_Thief,The Thief 
https://www.goodreads.com//book/show/28243032-we-are-okay,We Are Okay 
https://www.goodreads.com//book/show/7821447-sh-t-my-dad-says,Sh*t My Dad Says 
https://www.goodreads.com//book/show/33253215-the-heart-s-invisible-furies,The Heart's Invisible Furies 
https://www.goodreads.com//book/show/21032488-the-doors-of-stone,The Doors of Stone 
https://www.goodreads.com//book/show/33230889-the-good-daughter,The Good Daughter 
https://www.goodreads.com//book/show/821611.The_Story_of_My_Life,The Story of My Life 
https://www.goodreads.com//book/show/25953369-hidden-figures,Hidden Figures 
https://www.goodreads.com//book/show/30236962-the-historian,The Historian 
https://www.goodreads.com//book/show/67896.Tao_Te_Ching,Tao Te Ching 
https://www.goodreads.com//book/show/28877.Red_Dragon,Red Dragon 
https://www.goodreads.com//book/show/30118.A_Light_in_the_Attic,A Light in the Attic 
https://www.goodreads.com//book/show/76334.A_New_Earth,A New Earth: Awakening to Your Life's Purpose 
https://www.goodreads.com//book/show/40642172-this-savage-song,This Savage Song 
https://www.goodreads.com//book/show/29283884-the-gentleman-s-guide-to-vice-and-virtue,The Gentleman's Guide to Vice and Virtue 
https://www.goodreads.com//book/show/34323570-furyborn,Furyborn 
https://www.goodreads.com//book/show/3063499-the-lucky-one,The Lucky One 
https://www.goodreads.com//book/show/15196.Maus_I,Maus I: A Survivor's Tale: My Father Bleeds History 
https://www.goodreads.com//book/show/27188596-war-storm,War Storm 
https://www.goodreads.com//book/show/40899464-the-things-we-cannot-say,The Things We Cannot Say 
https://www.goodreads.com//book/show/18077903-creativity-inc,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration "
https://www.goodreads.com//book/show/603204.How_to_Cook_Everything,How to Cook Everything: Simple Recipes for Great Food 
https://www.goodreads.com//book/show/41881472-the-psychology-of-money,The Psychology of Money 
https://www.goodreads.com//book/show/46164.Tender_Is_the_Night,Tender Is the Night 
https://www.goodreads.com//book/show/40245700-the-huntress,The Huntress 
https://www.goodreads.com//book/show/29906980-lincoln-in-the-bardo,Lincoln in the Bardo 
https://www.goodreads.com//book/show/43822015-joy-of-cooking,Joy of Cooking 
https://www.goodreads.com//book/show/39796904-my-lovely-wife,My Lovely Wife 
https://www.goodreads.com//book/show/2536134.Gone,Gone 
https://www.goodreads.com//book/show/11566.The_Green_Mile,The Green Mile 
https://www.goodreads.com//book/show/6690798-the-passage,The Passage 
https://www.goodreads.com//book/show/15751404-david-and-goliath,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants "
https://www.goodreads.com//book/show/7631105-the-scorch-trials,The Scorch Trials 
https://www.goodreads.com//book/show/11857408-fifty-shades-darker,Fifty Shades Darker 
https://www.goodreads.com//book/show/27213329-grit,Grit: The Power of Passion and Perseverance 
https://www.goodreads.com//book/show/42603984-ace-of-spades,Ace of Spades 
https://www.goodreads.com//book/show/3087.A_Room_with_a_View,A Room with a View 
https://www.goodreads.com//book/show/241823.Women_Who_Run_With_the_Wolves,Women Who Run With the Wolves 
https://www.goodreads.com//book/show/40024121-the-gilded-ones,The Gilded Ones 
https://www.goodreads.com//book/show/21936809-the-kind-worth-killing,The Kind Worth Killing 
https://www.goodreads.com//book/show/242472.The_Black_Swan,The Black Swan: The Impact of the Highly Improbable 
https://www.goodreads.com//book/show/17934530-annihilation,Annihilation 
https://www.goodreads.com//book/show/67238.Dead_Poets_Society,Dead Poets Society 
https://www.goodreads.com//book/show/40672036-digital-minimalism,Digital Minimalism: Choosing a Focused Life in a Noisy World 
https://www.goodreads.com//book/show/28194.Inkheart,Inkheart 
https://www.goodreads.com//book/show/156538.North_and_South,North and South 
https://www.goodreads.com//book/show/59912428-mad-honey,Mad Honey 
https://www.goodreads.com//book/show/42505366-wilder-girls,Wilder Girls 
https://www.goodreads.com//book/show/53457092-six-crimson-cranes,Six Crimson Cranes 
https://www.goodreads.com//book/show/40605223-i-m-thinking-of-ending-things,I'm Thinking of Ending Things 
https://www.goodreads.com//book/show/18423.The_Left_Hand_of_Darkness,The Left Hand of Darkness 
https://www.goodreads.com//book/show/58064046-gallant,Gallant 
https://www.goodreads.com//book/show/49398072-when-no-one-is-watching,When No One Is Watching 
https://www.goodreads.com//book/show/32234.White_Oleander,White Oleander 
https://www.goodreads.com//book/show/34810320-sadie,Sadie 
https://www.goodreads.com//book/show/40603587-the-last-wish,The Last Wish 
https://www.goodreads.com//book/show/561909.The_Hiding_Place,The Hiding Place: The Triumphant True Story of Corrie Ten Boom 
https://www.goodreads.com//book/show/45294613-dear-edward,Dear Edward 
https://www.goodreads.com//book/show/33815781-the-wedding-date,The Wedding Date 
https://www.goodreads.com//book/show/13536860-fifty-shades-freed,Fifty Shades Freed 
https://www.goodreads.com//book/show/58065414-funny-you-should-ask,Funny You Should Ask 
https://www.goodreads.com//book/show/76778.The_Martian_Chronicles,The Martian Chronicles 
https://www.goodreads.com//book/show/55333938-the-personal-librarian,The Personal Librarian 
https://www.goodreads.com//book/show/18243700-the-assassin-s-blade,The Assassin's Blade 
https://www.goodreads.com//book/show/452306.The_Sisterhood_of_the_Traveling_Pants,The Sisterhood of the Traveling Pants 
https://www.goodreads.com//book/show/23212667-all-the-missing-girls,All the Missing Girls 
https://www.goodreads.com//book/show/133518.The_Things_They_Carried,The Things They Carried 
https://www.goodreads.com//book/show/93981.The_Interpretation_of_Dreams,The Interpretation of Dreams 
https://www.goodreads.com//book/show/188572.The_Complete_Sherlock_Holmes,The Complete Sherlock Holmes 
https://www.goodreads.com//book/show/40603730-safe-haven,Safe Haven 
https://www.goodreads.com//book/show/36687229-hood-feminism,Hood Feminism: Notes from the Women That a Movement Forgot 
https://www.goodreads.com//book/show/3008.A_Little_Princess,A Little Princess 
https://www.goodreads.com//book/show/25014114-history-is-all-you-left-me,History Is All You Left Me 
https://www.goodreads.com//book/show/30474.The_Communist_Manifesto,The Communist Manifesto 
https://www.goodreads.com//book/show/43868109-empire-of-pain,Empire of Pain: The Secret History of the Sackler Dynasty 
https://www.goodreads.com//book/show/31450852-tower-of-dawn,Tower of Dawn 
https://www.goodreads.com//book/show/53438195-the-witch-s-heart,The Witch's Heart 
https://www.goodreads.com//book/show/40024.The_Alienist,The Alienist 
https://www.goodreads.com//book/show/45885644-the-sun-down-motel,The Sun Down Motel 
https://www.goodreads.com//book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,The Brief Wondrous Life of Oscar Wao 
https://www.goodreads.com//book/show/9565548-grave-mercy,Grave Mercy 
https://www.goodreads.com//book/show/9680718-half-blood,Half-Blood 
https://www.goodreads.com//book/show/57933338-violeta,Violeta 
https://www.goodreads.com//book/show/1052.The_Richest_Man_in_Babylon,The Richest Man in Babylon 
https://www.goodreads.com//book/show/4473.A_Prayer_for_Owen_Meany,A Prayer for Owen Meany 
https://www.goodreads.com//book/show/16069030-the-winner-s-curse,The Winner's Curse 
https://www.goodreads.com//book/show/52698452-the-book-of-longings,The Book of Longings 
https://www.goodreads.com//book/show/27494.Leaves_of_Grass,Leaves of Grass 
https://www.goodreads.com//book/show/30183.Marked,Marked 
https://www.goodreads.com//book/show/18505796-10-happier,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works "
https://www.goodreads.com//book/show/76865.Good_to_Great,Good to Great: Why Some Companies Make the Leap... and Others Don't 
https://www.goodreads.com//book/show/6931356-the-duff,The DUFF: Designated Ugly Fat Friend 
https://www.goodreads.com//book/show/55276648-the-reading-list,The Reading List 
https://www.goodreads.com//book/show/33600.Shantaram,Shantaram 
https://www.goodreads.com//book/show/50607466-the-henna-artist,The Henna Artist 
https://www.goodreads.com//book/show/45304101-the-great-believers,The Great Believers 
https://www.goodreads.com//book/show/20764879-a-gathering-of-shadows,A Gathering of Shadows 
https://www.goodreads.com//book/show/19380.Candide,Candide 
https://www.goodreads.com//book/show/12111823-the-winds-of-winter,The Winds of Winter 
https://www.goodreads.com//book/show/9938498-in-the-garden-of-beasts,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin "
https://www.goodreads.com//book/show/41880044-the-most-fun-we-ever-had,The Most Fun We Ever Had 
https://www.goodreads.com//book/show/1963638.The_Untethered_Soul,The Untethered Soul: The Journey Beyond Yourself 
https://www.goodreads.com//book/show/14748.Good_in_Bed,Good in Bed 
https://www.goodreads.com//book/show/58658940-the-final-gambit,The Final Gambit 
https://www.goodreads.com//book/show/39927096-less,Less 
https://www.goodreads.com//book/show/23453112-modern-romance,Modern Romance 
https://www.goodreads.com//book/show/25322449-radio-silence,Radio Silence 
https://www.goodreads.com//book/show/51187948-the-splendid-and-the-vile,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz "
https://www.goodreads.com//book/show/47212.Storm_Front,Storm Front 
https://www.goodreads.com//book/show/11125.Digital_Fortress,Digital Fortress 
https://www.goodreads.com//book/show/6280118-one-day,One Day 
https://www.goodreads.com//book/show/6314763-orange-is-the-new-black,Orange Is the New Black 
https://www.goodreads.com//book/show/18293427-the-storied-life-of-a-j-fikry,The Storied Life of A.J. Fikry 
https://www.goodreads.com//book/show/52459864-iron-widow,Iron Widow 
https://www.goodreads.com//book/show/16331.Murder_at_the_Vicarage,Murder at the Vicarage 
https://www.goodreads.com//book/show/50531218-the-hawthorne-legacy,The Hawthorne Legacy 
https://www.goodreads.com//book/show/52838315-greenlights,Greenlights 
https://www.goodreads.com//book/show/31423133-make-your-bed,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World 
https://www.goodreads.com//book/show/12605157-the-100-startup,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future "
https://www.goodreads.com//book/show/25526296-every-heart-a-doorway,Every Heart a Doorway 
https://www.goodreads.com//book/show/27712.The_Neverending_Story,The Neverending Story 
https://www.goodreads.com//book/show/78433.The_Blind_Assassin,The Blind Assassin 
https://www.goodreads.com//book/show/33375622-her-body-and-other-parties,Her Body and Other Parties: Stories 
https://www.goodreads.com//book/show/24529123-this-is-where-it-ends,This Is Where It Ends 
https://www.goodreads.com//book/show/1215032.The_Wise_Man_s_Fear,The Wise Man's Fear 
https://www.goodreads.com//book/show/42074525-the-city-we-became,The City We Became 
https://www.goodreads.com//book/show/13145.Along_Came_a_Spider,Along Came a Spider 
https://www.goodreads.com//book/show/39863515-an-anonymous-girl,An Anonymous Girl 
https://www.goodreads.com//book/show/9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,Fried Green Tomatoes at the Whistle Stop Cafe 
https://www.goodreads.com//book/show/22628.The_Perks_of_Being_a_Wallflower,The Perks of Being a Wallflower 
https://www.goodreads.com//book/show/394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,"Blood Meridian, or the Evening Redness in the West "
https://www.goodreads.com//book/show/57846320-the-school-for-good-mothers,The School for Good Mothers 
https://www.goodreads.com//book/show/5287473-hex-hall,Hex Hall 
https://www.goodreads.com//book/show/23164983-hollow-city,Hollow City 
https://www.goodreads.com//book/show/53238858-what-happened-to-you,"What Happened To You?: Conversations on Trauma, Resilience, and Healing "
https://www.goodreads.com//book/show/6689.James_and_the_Giant_Peach,James and the Giant Peach 
https://www.goodreads.com//book/show/7090447-the-red-pyramid,The Red Pyramid 
https://www.goodreads.com//book/show/42201100-three-women,Three Women 
https://www.goodreads.com//book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,The Ultimate Hitchhiker's Guide to the Galaxy 
https://www.goodreads.com//book/show/33606119-why-i-m-no-longer-talking-to-white-people-about-race,Why I'm No Longer Talking to White People About Race 
